resultId,positionOrder,statusId,fastest_time_delta,fastest_speed_delta,avg_time_delta,avg_speed_delta,gained_pos,win,current_id,winner_fastest_lap_delta,winner_fastest_speed_delta,actual_result,winner_delta
7678.0,5.0,1.0,1.0073419427031594,0.9927126723847199,0.9961108297780932,1.0036867077160982,-4.0,0.0,8.0,0.6430000000000007,-1.5989999999999895,7.0,31539
7679.0,6.0,1.0,1.006816702634193,0.9932276617659123,0.9955914457449745,1.0042073900956996,-1.0,0.0,8.0,0.5969999999999942,-1.48599999999999,5.0,39996
7680.0,7.0,1.0,1.004898434556229,0.9951235518772047,0.9936945649283673,1.00612423850202,-3.0,0.0,8.0,0.42899999999998784,-1.0699999999999932,4.0,46247
7681.0,8.0,1.0,1.003471151760125,0.9965409120325218,0.9922831952731536,1.007557266998091,-5.0,0.0,8.0,0.30399999999998784,-0.7589999999999861,13.0,46959
7682.0,9.0,1.0,1.0055036024617774,0.9945265287892736,0.9942929856621779,1.0055206155663758,3.0,0.0,8.0,0.4819999999999993,-1.2009999999999934,9.0,50246
7683.0,10.0,1.0,1.0092487925187543,0.9908350119860361,0.9979964196374586,1.0017882905444542,2.0,0.0,8.0,0.8099999999999881,-2.0109999999999957,8.0,62420
7684.0,11.0,1.0,1.0072505966042087,0.9927992635196107,0.9960205021201595,1.00377425608081,0.0,0.0,8.0,0.6349999999999909,-1.579999999999984,14.0,64327
7685.0,12.0,1.0,1.0046700693088524,0.9953514232848119,0.9934687457835332,1.0063546289354717,0.0,0.0,8.0,0.4089999999999918,-1.0200000000000102,15.0,66376
7686.0,13.0,1.0,1.0112241519085625,0.9888981050213743,0.9999497552402743,0.9998299718601125,-3.0,0.0,8.0,0.9829999999999899,-2.436000000000007,11.0,80454
7687.0,14.0,11.0,1.0182121284782881,0.9821120945028302,1.0068598210722006,0.9929689447519133,0.0,0.0,8.0,1.5949999999999989,-3.924999999999983,16.0,10530604
7688.0,15.0,11.0,1.01193208417543,0.9882099333704004,1.0006497945892603,0.9991341927510876,-3.0,0.0,8.0,1.0449999999999875,-2.586999999999989,20.0,10530604
7689.0,16.0,11.0,1.0086892976626816,0.9913864607924456,0.9974431627326149,1.0023458353934078,-1.0,0.0,8.0,0.7609999999999957,-1.8899999999999864,18.0,10530604
7690.0,17.0,11.0,1.0184176572009271,0.981916125092288,1.0070630583025515,0.9927708089791447,2.0,0.0,8.0,1.6129999999999995,-3.9679999999999893,12.0,10530604
7691.0,18.0,11.0,1.0164765525982253,0.9837892280628197,1.0051435955714607,0.9946646183421197,-2.0,0.0,8.0,1.4429999999999836,-3.556999999999988,17.0,10530604
7692.0,19.0,6.0,1.0108130944632845,0.9893037161269153,0.9995432807795728,1.000240066831657,16.0,0.0,8.0,0.9469999999999885,-2.3470000000000084,19.0,10530604
7693.0,20.0,23.0,1.074115941036093,0.9309959803483698,1.0621403477276101,0.941287762719971,1.0,0.0,8.0,6.4909999999999854,-15.140999999999991,3.0,10530604
7694.0,1.0,1.0,1.0,1.0,0.9859197928878469,1.0142143442412617,0.0,1.0,9.0,0.0,0.0,0.0,0
7695.0,2.0,1.0,1.0022295163188208,0.9977752379622925,0.9881179171551387,1.0119579586700953,-1.0,0.0,9.0,0.1799999999999926,-0.5099999999999909,2.0,15188
7696.0,3.0,1.0,1.0085960240292315,0.9914804700791318,0.9943947831184058,1.0055737147893244,1.0,0.0,9.0,0.6940000000000026,-1.953000000000003,1.0,41175
7697.0,4.0,1.0,1.0095869201709295,0.9905076819724479,0.9953717272372021,1.0045870991376185,-7.0,0.0,9.0,0.7740000000000009,-2.1759999999999877,6.0,45043
7698.0,5.0,1.0,1.0039511983650213,0.9960652247882115,0.9898153575615476,1.0102236387801007,-2.0,0.0,9.0,0.3190000000000026,-0.9019999999999868,3.0,45915
7699.0,6.0,1.0,1.0056233356041369,0.9944075589561939,0.9914639507620164,1.00854241031531,0.0,0.0,9.0,0.4539999999999935,-1.2820000000000107,4.0,46285
7700.0,7.0,1.0,1.013265622096984,0.986908802205568,0.9989986322782337,1.0009370636548491,3.0,0.0,9.0,1.070999999999998,-3.0010000000000048,5.0,68307
7701.0,8.0,1.0,1.0114076918313,0.9887235100637765,0.9971668620554907,1.0027775663952516,-1.0,0.0,9.0,0.9210000000000065,-2.585000000000008,17.0,69622
7702.0,9.0,1.0,1.0115934848578683,0.9885402943665536,0.9973500390777648,1.0025917464070377,1.0,0.0,9.0,0.9359999999999928,-2.6270000000000095,19.0,69823
7703.0,10.0,1.0,1.013315166904069,0.9868608171420096,0.9990474794841736,1.000888396515079,-6.0,0.0,9.0,1.0750000000000028,-3.0120000000000005,9.0,71522
7704.0,11.0,1.0,1.0137486839660619,0.9864376761269946,0.9994748925361471,1.000459240828014,6.0,0.0,9.0,1.1099999999999994,-3.109000000000009,11.0,74023
7705.0,12.0,11.0,1.0219235771350714,0.9785463143108908,1.0075346815162174,0.9924557084785237,-2.0,0.0,9.0,1.769999999999996,-4.918000000000006,12.0,10086702
7706.0,13.0,11.0,1.0179228339629653,0.9823938439525733,1.0035902696365768,0.9963579282310114,1.0,0.0,9.0,1.4470000000000027,-4.036000000000001,13.0,10086702
7707.0,14.0,11.0,1.0138353873784605,0.9863547928353938,0.9995603751465417,1.0003751794047744,4.0,0.0,9.0,1.1170000000000044,-3.127999999999986,14.0,10086702
7708.0,15.0,11.0,1.015123552362668,0.9851028189043701,1.000830402500977,0.9991054094853141,0.0,0.0,9.0,1.2210000000000036,-3.414999999999992,7.0,10086702
7709.0,16.0,11.0,1.0228029974608286,0.9777087568378715,1.008401719421649,0.991606245675261,-2.0,0.0,9.0,1.840999999999994,-5.110000000000014,10.0,10086702
7710.0,17.0,11.0,1.0339381928531615,0.9671782165260558,1.0193801289566238,0.9809260206384067,-3.0,0.0,9.0,2.739999999999995,-7.524000000000001,18.0,10086702
7711.0,18.0,11.0,1.0244751346999443,0.9761121629049285,1.010050312622118,0.9899869572065416,-1.0,0.0,9.0,1.975999999999999,-5.475999999999999,15.0,10086702
7712.0,19.0,4.0,1.0214405152659938,0.9790130781109588,1.0070584212583042,0.9929291070199252,2.0,0.0,9.0,1.7310000000000088,-4.811000000000007,16.0,10086702
7713.0,20.0,4.0,1.0208459775809748,0.979580174316649,1.0064722547870264,0.993504264126301,7.0,0.0,9.0,1.683000000000007,-4.681000000000012,20.0,10086702
7714.0,1.0,1.0,1.0068333958121352,0.9932140374210321,0.9906032686757006,1.0093867628928472,0.0,1.0,10.0,0.0,0.0,0.0,0
7715.0,2.0,1.0,1.0077545118620468,0.9923021894427149,0.9915095363597756,1.008460067090728,-2.0,0.0,10.0,0.08599999999999852,-0.1810000000000116,3.0,9252
7716.0,3.0,1.0,1.0117067423552721,0.9884280949934005,0.9953980570042373,1.0045228898982987,-5.0,0.0,10.0,0.4549999999999983,-0.950000000000017,17.0,15906
7717.0,4.0,1.0,1.0111176565093984,0.9890024080847163,0.9948184672062822,1.0051065546576445,-11.0,0.0,10.0,0.3999999999999915,-0.8360000000000127,20.0,21099
7718.0,5.0,1.0,1.0095003480961817,0.9905893258370362,0.9932272297609878,1.0067193125453107,2.0,0.0,10.0,0.24900000000000944,-0.521000000000015,4.0,23609
7719.0,6.0,1.0,1.0140416644352808,0.9861509939646748,0.9976953402034044,1.0022087103261559,4.0,0.0,10.0,0.6730000000000018,-1.4020000000000152,7.0,24468
7720.0,7.0,1.0,1.0,1.0,0.9838800270194227,1.0162832228124856,-5.0,0.0,10.0,-0.637999999999991,1.34699999999998,10.0,24888
7721.0,8.0,1.0,1.0231242971134793,0.9773952382391763,1.0066315610882377,0.9933103826792873,2.0,0.0,10.0,1.5210000000000008,-3.140000000000015,18.0,58692
7722.0,9.0,1.0,1.0214641460932896,0.9789871938256305,1.0049981716576373,0.9949282604332634,-11.0,0.0,10.0,1.3659999999999997,-2.8240000000000123,5.0,61457
7723.0,10.0,1.0,1.0127885181813312,0.9873701498251872,0.9964623946332092,1.0034477179731882,-1.0,0.0,10.0,0.5559999999999974,-1.1599999999999966,6.0,61925
7724.0,11.0,1.0,1.0207358217747549,0.9796824149361707,1.0042815879074385,0.9956348019840505,-7.0,0.0,10.0,1.2980000000000018,-2.686000000000007,11.0,62327
7725.0,12.0,1.0,1.0093503989717774,0.9907354230269323,0.9930796978124173,1.0068677886683022,-1.0,0.0,10.0,0.23499999999999943,-0.49200000000001864,14.0,62876
7726.0,13.0,1.0,1.0161837947839125,0.984075406301323,0.9998029394686954,1.0000993254064148,3.0,0.0,10.0,0.8730000000000047,-1.8140000000000214,9.0,68328
7727.0,14.0,1.0,1.0125528838429818,0.9876018901953673,0.9962305587140273,1.0036832318234505,-2.0,0.0,10.0,0.534000000000006,-1.1140000000000043,12.0,69555
7728.0,15.0,1.0,1.0214320141380602,0.9790174208304366,1.004966557668658,0.9949589796311237,8.0,0.0,10.0,1.3629999999999995,-2.818000000000012,13.0,71941
7729.0,16.0,1.0,1.031210839179564,0.9697326925208315,1.014587748314711,0.9855230660216999,-1.0,0.0,10.0,2.2759999999999962,-4.661000000000001,19.0,90225
7730.0,17.0,1.0,1.0030953783537726,0.9969118076756441,0.9869255079577679,1.0131447447644246,3.0,0.0,10.0,-0.34900000000000375,0.7339999999999804,16.0,90970
7731.0,18.0,11.0,1.0214427247898032,0.9790073451621679,1.0049770956649844,0.9949487398985035,13.0,0.0,10.0,1.36399999999999,-2.8200000000000216,8.0,11788560
7732.0,19.0,5.0,1.0290794194826753,0.9717427883404368,1.0124906870457464,0.9875658926794103,10.0,0.0,10.0,2.076999999999998,-4.2620000000000005,1.0,11788560
7733.0,20.0,9.0,1.0442671236544743,0.9576066257594535,1.027433565836659,0.9731995478134073,1.0,0.0,10.0,3.4949999999999903,-7.068000000000012,2.0,11788560
7734.0,1.0,1.0,1.0066885550036007,0.9933557751249363,0.9941021674936222,1.0059043077218923,-3.0,1.0,11.0,0.0,0.0,0.0,0
7735.0,2.0,1.0,1.0061393123481954,0.9938960404783427,0.9935597918884717,1.0064513979587573,-5.0,0.0,11.0,-0.045000000000001705,0.10400000000001342,2.0,11529
7736.0,3.0,1.0,1.0,1.0,0.9874972379020109,1.0126324655387215,0.0,0.0,11.0,-0.5480000000000018,1.2789999999999964,3.0,16886
7737.0,4.0,1.0,1.006554295687835,0.993490841463288,0.993969586790141,1.0060410802811086,-1.0,0.0,11.0,-0.01099999999999568,0.02600000000001046,9.0,26967
7738.0,5.0,1.0,1.01253493793558,0.9876206506041623,0.9998754544906693,1.0000967344382492,-1.0,0.0,11.0,0.4789999999999992,-1.103999999999985,5.0,34392
7739.0,6.0,1.0,1.0070181005968437,0.9930336938565597,0.9944275928567126,1.005578157772992,-7.0,0.0,11.0,0.027000000000001023,-0.0619999999999834,4.0,35237
7740.0,7.0,1.0,1.0094591790653111,0.9906284740620682,0.9968381511018262,1.0031425541223336,-1.0,0.0,11.0,0.22700000000000387,-0.5250000000000057,14.0,55088
7741.0,8.0,1.0,1.016233171815308,0.9840258080603436,1.0035274502320164,0.9964564801698785,-3.0,0.0,11.0,0.7819999999999965,-1.7959999999999923,7.0,68172
7742.0,9.0,1.0,1.0152445350355788,0.9849868570063066,1.0025511741427455,0.9974296695335325,0.0,0.0,11.0,0.7010000000000076,-1.61099999999999,13.0,68774
